Date, SOXL ,TNA,FAS,UPRO,NAIL
3/28/2012,0.72,15.89,9.25,3.52,0
3/29/2012,0.73,15.74,9,3.5,0
3/30/2012,0.73,15.6,9.1,3.53,0
4/2/2012,0.73,16.15,9.3,3.62,0
4/3/2012,0.7,15.86,9.2,3.58,0
4/4/2012,0.65,15.08,8.79,3.47,0
4/5/2012,0.66,14.89,8.73,3.47,0
4/9/2012,0.63,14.15,8.36,3.35,0
4/10/2012,0.6,13.15,7.83,3.18,0
4/11/2012,0.63,13.68,8.17,3.25,0
4/12/2012,0.66,14.29,8.61,3.39,0
4/13/2012,0.62,13.71,8.1,3.26,0
4/16/2012,0.63,13.78,8.26,3.25,0
4/17/2012,0.65,14.42,8.6,3.4,0
4/18/2012,0.64,14.04,8.4,3.37,0
4/19/2012,0.62,13.8,8.32,3.3,0
4/20/2012,0.57,14.03,8.23,3.32,0
4/23/2012,0.55,13.47,8.03,3.24,0
4/24/2012,0.54,13.76,8.27,3.27,0
4/25/2012,0.58,14.43,8.53,3.41,0
4/26/2012,0.61,14.8,8.76,3.48,0
4/27/2012,0.62,15.17,8.77,3.49,0
4/30/2012,0.61,14.68,8.61,3.45,0
5/1/2012,0.61,14.72,8.88,3.51,0
5/2/2012,0.62,14.83,8.68,3.49,0
5/3/2012,0.58,14.19,8.45,3.41,0
5/4/2012,0.54,13.38,8.08,3.24,0
5/7/2012,0.54,13.54,8.21,3.25,0
5/8/2012,0.53,13.48,8.05,3.21,0
5/9/2012,0.52,13.23,7.82,3.15,0
5/10/2012,0.52,13.39,7.92,3.17,0
5/11/2012,0.53,13.27,7.71,3.14,0
5/14/2012,0.51,12.76,7.27,3.04,0
5/15/2012,0.49,12.71,7.16,2.99,0
5/16/2012,0.47,12.44,6.89,2.95,0
5/17/2012,0.44,11.57,6.46,2.81,0
5/18/2012,0.41,11.25,6.24,2.74,0
5/21/2012,0.44,12.02,6.46,2.89,0
5/22/2012,0.44,11.84,6.61,2.89,0
5/23/2012,0.44,12.05,6.68,2.9,0
5/24/2012,0.42,12.12,6.72,2.92,0
5/25/2012,0.44,12.09,6.64,2.9,0
5/29/2012,0.47,12.61,6.9,3,0
5/30/2012,0.44,11.89,6.46,2.87,0
5/31/2012,0.43,11.82,6.56,2.85,0
6/1/2012,0.38,10.77,5.88,2.63,0
6/4/2012,0.37,10.7,5.74,2.63,0
6/5/2012,0.4,11.12,6.01,2.68,0
6/6/2012,0.44,11.93,6.51,2.87,0
6/7/2012,0.42,11.71,6.46,2.87,0
6/8/2012,0.44,12.15,6.67,2.94,0
6/11/2012,0.41,11.37,6.33,2.83,0
6/12/2012,0.44,11.77,6.59,2.93,0
6/13/2012,0.42,11.38,6.49,2.87,0
6/14/2012,0.42,11.77,6.72,2.97,0
6/15/2012,0.44,12.22,6.97,3.05,0
6/18/2012,0.46,12.26,6.92,3.07,0
6/19/2012,0.48,12.91,7.22,3.16,0
6/20/2012,0.49,12.85,7.28,3.14,0
6/21/2012,0.43,11.92,6.81,2.93,0
6/22/2012,0.45,12.33,7.01,3,0
6/25/2012,0.41,11.76,6.61,2.85,0
6/26/2012,0.41,11.91,6.72,2.9,0
6/27/2012,0.43,12.42,6.94,2.98,0
6/28/2012,0.42,12.38,6.92,2.95,0
6/29/2012,0.47,13.47,7.43,3.18,0
7/2/2012,0.47,13.92,7.6,3.2,0
7/3/2012,0.49,14.48,7.73,3.26,0
7/5/2012,0.48,14.45,7.47,3.22,0
7/6/2012,0.44,13.95,7.31,3.13,0
7/9/2012,0.43,13.81,7.26,3.12,0
7/10/2012,0.4,13.33,7.08,3.03,0
7/11/2012,0.38,13.18,7.18,3.03,0
7/12/2012,0.37,13.04,7.04,2.99,0
7/13/2012,0.38,13.52,7.52,3.14,0
7/16/2012,0.36,13.4,7.51,3.12,0
7/17/2012,0.36,13.51,7.64,3.18,0
7/18/2012,0.39,13.75,7.55,3.26,0
7/19/2012,0.42,13.62,7.38,3.28,0
7/20/2012,0.4,13.14,7.09,3.19,0
7/23/2012,0.39,12.47,6.92,3.09,0
7/24/2012,0.38,11.99,6.83,3.02,0
7/25/2012,0.4,12.04,6.88,3.01,0
7/26/2012,0.43,12.34,7.19,3.16,0
7/27/2012,0.46,13.27,7.59,3.34,0
7/30/2012,0.45,13.1,7.55,3.33,0
7/31/2012,0.46,12.75,7.45,3.29,0
8/1/2012,0.46,12.11,7.34,3.26,0
8/2/2012,0.46,11.98,7.19,3.19,0
8/3/2012,0.48,12.84,7.62,3.38,0
8/6/2012,0.49,13.15,7.65,3.4,0
8/7/2012,0.52,13.5,7.75,3.45,0
8/8/2012,0.53,13.42,7.75,3.46,0
8/9/2012,0.54,13.6,7.75,3.47,0
8/10/2012,0.55,13.48,7.77,3.49,0
8/13/2012,0.53,13.42,7.76,3.48,0
8/14/2012,0.52,13.33,7.77,3.49,0
8/15/2012,0.53,13.64,7.83,3.49,0
8/16/2012,0.56,14.08,7.97,3.57,0
8/17/2012,0.55,14.4,8.03,3.59,0
8/20/2012,0.53,14.27,8.07,3.59,0
8/21/2012,0.53,14.25,8.12,3.56,0
8/22/2012,0.52,14.05,8.09,3.56,0
8/23/2012,0.51,13.78,7.89,3.47,0
8/24/2012,0.52,13.88,8,3.54,0
8/27/2012,0.51,13.98,8.01,3.54,0
8/28/2012,0.51,14.17,7.99,3.53,0
8/29/2012,0.51,14.31,8.05,3.53,0
8/30/2012,0.49,13.88,7.93,3.46,0
8/31/2012,0.51,14.05,8.05,3.5,0
9/4/2012,0.5,14.55,8.1,3.49,0
9/5/2012,0.48,14.58,8.1,3.49,0
9/6/2012,0.54,15.39,8.61,3.7,0
9/7/2012,0.53,15.68,8.84,3.75,0
9/10/2012,0.5,15.51,8.66,3.68,0
9/11/2012,0.51,15.59,8.85,3.71,0
9/12/2012,0.51,15.84,8.96,3.74,0
9/13/2012,0.52,16.44,9.57,3.92,0
9/14/2012,0.54,16.92,9.79,3.97,0
9/17/2012,0.53,16.66,9.52,3.94,0
9/18/2012,0.52,16.52,9.39,3.92,0
9/19/2012,0.51,16.43,9.37,3.93,0
9/20/2012,0.5,16.22,9.22,3.93,0
9/21/2012,0.5,16.41,9.16,3.92,0
9/24/2012,0.48,16.23,9.16,3.9,0
9/25/2012,0.44,15.57,8.77,3.78,0
9/26/2012,0.43,15.23,8.6,3.72,0
9/27/2012,0.46,15.74,8.84,3.83,0
9/28/2012,0.45,15.38,8.74,3.77,0
10/1/2012,0.45,15.54,8.84,3.79,0
10/2/2012,0.45,15.58,8.9,3.81,0
10/3/2012,0.45,15.48,9.12,3.85,0
10/4/2012,0.46,15.82,9.46,3.94,0
10/5/2012,0.45,15.75,9.49,3.94,0
10/8/2012,0.44,15.45,9.43,3.89,0
10/9/2012,0.42,14.9,9.2,3.78,0
10/10/2012,0.4,14.84,9.22,3.71,0
10/11/2012,0.4,15.01,9.35,3.72,0
10/12/2012,0.4,14.62,9.04,3.67,0
10/15/2012,0.41,14.93,9.31,3.77,0
10/16/2012,0.44,15.26,9.48,3.88,0
10/17/2012,0.44,15.67,9.79,3.94,0
10/18/2012,0.43,15.38,9.84,3.91,0
10/19/2012,0.39,14.47,9.48,3.7,0
10/22/2012,0.39,14.46,9.46,3.71,0
10/23/2012,0.39,14.26,9.05,3.56,0
10/24/2012,0.38,14.14,9.05,3.53,0
10/25/2012,0.39,14.28,9.09,3.56,0
10/26/2012,0.4,14.09,8.95,3.55,0
10/31/2012,0.4,14.27,9.09,3.54,0
11/1/2012,0.44,14.81,9.44,3.66,0
11/2/2012,0.41,14.11,9.29,3.56,0
11/5/2012,0.43,14.4,9.21,3.59,0
11/6/2012,0.45,14.7,9.49,3.66,0
11/7/2012,0.42,13.62,8.68,3.42,0
11/8/2012,0.4,13.06,8.47,3.29,0
11/9/2012,0.4,13.13,8.49,3.3,0
11/12/2012,0.4,13.02,8.52,3.31,0
11/13/2012,0.39,12.8,8.37,3.28,0
11/14/2012,0.38,12.11,7.93,3.15,0
11/15/2012,0.36,11.9,7.98,3.13,0
11/16/2012,0.36,12.19,8.15,3.17,0
11/19/2012,0.38,12.96,8.56,3.36,0
11/20/2012,0.38,13.04,8.69,3.38,0
11/21/2012,0.38,13.23,8.71,3.39,0
11/23/2012,0.4,13.65,9,3.53,0
11/26/2012,0.41,13.78,8.93,3.51,0
11/27/2012,0.4,13.7,8.71,3.46,0
11/28/2012,0.42,14.04,8.82,3.53,0
11/29/2012,0.42,14.53,8.94,3.59,0
11/30/2012,0.42,14.43,8.94,3.58,0
12/3/2012,0.41,14.4,8.87,3.53,0
12/4/2012,0.42,14.47,8.78,3.51,0
12/5/2012,0.42,14.4,9.06,3.53,0
12/6/2012,0.43,14.44,9.15,3.57,0
12/7/2012,0.43,14.47,9.3,3.6,0
12/10/2012,0.44,14.7,9.26,3.61,0
12/11/2012,0.47,15.15,9.37,3.68,0
12/12/2012,0.46,14.9,9.48,3.69,0
12/13/2012,0.45,14.61,9.33,3.63,0
12/14/2012,0.44,14.58,9.25,3.58,0
12/17/2012,0.45,15.18,9.75,3.7,0
12/18/2012,0.47,15.83,10.12,3.83,0
12/19/2012,0.47,15.92,9.97,3.75,0
12/20/2012,0.47,16.13,10.34,3.81,0
12/21/2012,0.45,15.94,10.02,3.71,0
12/24/2012,0.45,15.7,9.98,3.66,0
12/26/2012,0.44,15.4,9.93,3.62,0
12/27/2012,0.43,15.33,9.85,3.61,0
12/28/2012,0.43,15.04,9.63,3.49,0
12/31/2012,0.45,15.99,9.99,3.68,0
1/2/2013,0.51,17.43,10.79,3.95,0
1/3/2013,0.5,17.31,10.79,3.92,0
1/4/2013,0.49,17.64,11.16,3.98,0
1/7/2013,0.49,17.48,11.1,3.95,0
1/8/2013,0.47,17.43,11.03,3.9,0
1/9/2013,0.49,17.7,11.03,3.94,0
1/10/2013,0.51,17.81,11.41,4.03,0
1/11/2013,0.52,17.73,11.33,4.03,0
1/14/2013,0.51,17.75,11.27,4.02,0
1/15/2013,0.5,17.98,11.4,4.03,0
1/16/2013,0.52,17.84,11.4,4.02,0
1/17/2013,0.55,18.33,11.41,4.1,0
1/18/2013,0.54,18.46,11.44,4.13,0
1/22/2013,0.54,18.9,11.75,4.19,0
1/23/2013,0.56,18.73,11.71,4.21,0
1/24/2013,0.54,18.92,11.88,4.22,0
1/25/2013,0.56,19.3,12,4.29,0
1/28/2013,0.57,19.4,11.84,4.27,0
1/29/2013,0.56,19.4,12,4.32,0
1/30/2013,0.56,18.72,11.87,4.28,0
1/31/2013,0.55,19.08,11.86,4.24,0
2/1/2013,0.58,19.62,12.29,4.37,0
2/4/2013,0.56,18.91,11.87,4.23,0
2/5/2013,0.58,19.43,12.27,4.35,0
2/6/2013,0.59,19.65,12.37,4.36,0
2/7/2013,0.58,19.42,12.21,4.35,0
2/8/2013,0.6,19.86,12.36,4.42,0
2/11/2013,0.6,19.79,12.46,4.41,0
2/12/2013,0.61,20.06,12.74,4.43,0
2/13/2013,0.61,20.26,12.65,4.45,0
2/14/2013,0.63,20.44,12.77,4.46,0
2/15/2013,0.62,20.45,12.68,4.45,0
2/19/2013,0.64,21.02,12.97,4.54,0
2/20/2013,0.6,19.83,12.45,4.37,0
2/21/2013,0.57,19.24,12.16,4.29,0
2/22/2013,0.6,19.96,12.6,4.42,0
2/25/2013,0.57,18.63,11.68,4.17,0
2/26/2013,0.58,18.85,11.86,4.25,0
2/27/2013,0.61,19.43,12.39,4.41,0
2/28/2013,0.62,19.56,12.31,4.39,0
3/1/2013,0.6,19.83,12.39,4.44,0
3/4/2013,0.6,19.97,12.7,4.49,0
3/5/2013,0.63,20.68,13.02,4.62,0
3/6/2013,0.63,20.83,13.23,4.64,0
3/7/2013,0.64,21.14,13.44,4.67,0
3/8/2013,0.64,21.72,13.56,4.73,0
3/11/2013,0.65,21.68,13.82,4.78,0
3/12/2013,0.66,21.52,13.61,4.74,0
3/13/2013,0.66,21.8,13.72,4.76,0
3/14/2013,0.67,22.45,13.98,4.84,0
3/15/2013,0.64,22.38,14.04,4.82,0
3/18/2013,0.61,22.04,13.7,4.74,0
3/19/2013,0.61,21.77,13.51,4.71,0
3/20/2013,0.63,22.38,13.77,4.8,0
3/21/2013,0.6,21.77,13.38,4.68,0
3/22/2013,0.62,21.97,13.58,4.79,0
3/25/2013,0.62,22.02,13.54,4.74,0
3/26/2013,0.63,22.23,13.79,4.85,0
3/27/2013,0.64,22.28,13.68,4.85,0
3/28/2013,0.65,22.24,13.77,4.88,0
4/1/2013,0.61,21.43,13.6,4.83,0
4/2/2013,0.59,21.14,13.79,4.9,0
4/3/2013,0.56,20.04,13.16,4.75,0
4/4/2013,0.58,20.54,13.49,4.81,0
4/5/2013,0.57,20.4,13.35,4.75,0
4/8/2013,0.59,20.94,13.74,4.83,0
4/9/2013,0.61,20.76,13.84,4.9,0
4/10/2013,0.65,21.93,14.34,5.08,0
4/11/2013,0.64,22.02,14.47,5.13,0
4/12/2013,0.63,21.68,14.28,5.09,0
4/15/2013,0.59,19.27,13.34,4.74,0
4/16/2013,0.62,20.25,13.95,4.94,0
4/17/2013,0.56,19.22,13.19,4.72,0
4/18/2013,0.54,18.86,12.87,4.64,0
4/19/2013,0.56,19.5,13.36,4.76,0
4/22/2013,0.57,19.68,13.39,4.82,0
4/23/2013,0.61,20.6,14.01,4.97,0
4/24/2013,0.63,20.95,14.27,4.98,0
4/25/2013,0.65,21.34,14.47,5.04,0
4/26/2013,0.63,21.02,14.33,5.01,0
4/29/2013,0.66,21.44,14.51,5.11,0
4/30/2013,0.68,21.83,14.71,5.14,0
5/1/2013,0.66,20.23,14.24,5.01,0
5/2/2013,0.68,21.22,14.61,5.15,0
5/3/2013,0.7,22.19,15,5.31,0
5/6/2013,0.72,22.67,15.41,5.35,0
5/7/2013,0.72,23.2,15.7,5.43,0
5/8/2013,0.74,23.42,16.02,5.5,0
5/9/2013,0.76,23.1,15.7,5.46,0
5/10/2013,0.78,23.7,15.86,5.51,0
5/13/2013,0.75,23.63,16.01,5.52,0
5/14/2013,0.77,24.55,16.75,5.69,0
5/15/2013,0.79,24.7,17.17,5.78,0
5/16/2013,0.77,24.52,16.84,5.7,0
5/17/2013,0.8,25.28,17.51,5.87,0
5/20/2013,0.8,25.47,17.59,5.87,0
5/21/2013,0.79,25.52,17.66,5.89,0
5/22/2013,0.76,24.3,17.06,5.76,0
5/23/2013,0.76,24.38,16.77,5.71,0
5/24/2013,0.76,24.39,16.78,5.69,0
5/28/2013,0.78,25.37,17.16,5.8,0
5/29/2013,0.79,24.69,17.06,5.72,0
5/30/2013,0.82,25.12,17.52,5.75,0
5/31/2013,0.8,24.34,16.79,5.49,0
6/3/2013,0.8,24.96,16.77,5.58,0
6/4/2013,0.81,24.2,16.38,5.51,0
6/5/2013,0.77,23.21,15.61,5.26,0
6/6/2013,0.77,24.01,16.24,5.41,0
6/7/2013,0.8,24.53,16.95,5.62,0
6/10/2013,0.82,24.99,17.01,5.62,0
6/11/2013,0.76,24.16,16.2,5.45,0
6/12/2013,0.74,23.48,15.74,5.31,0
6/13/2013,0.78,24.71,16.61,5.56,0
6/14/2013,0.77,24.13,16.07,5.45,0
6/17/2013,0.81,24.61,16.49,5.58,0
6/18/2013,0.84,25.45,16.79,5.71,0
6/19/2013,0.82,24.56,16.1,5.48,0
6/20/2013,0.74,22.6,15.04,5.06,0
6/21/2013,0.75,22.81,15.1,5.11,0
6/24/2013,0.7,21.88,14.4,4.91,0
6/25/2013,0.75,22.53,15.12,5.06,0
6/26/2013,0.76,22.84,15.58,5.2,0
6/27/2013,0.77,23.91,16.18,5.3,0
6/28/2013,0.78,23.55,15.91,5.21,0
7/1/2013,0.78,24.68,16.18,5.32,0
7/2/2013,0.78,24.58,16.24,5.3,0
7/3/2013,0.79,24.79,16.14,5.32,0
7/5/2013,0.82,25.77,16.83,5.49,0
7/8/2013,0.77,26.14,17.13,5.58,0
7/9/2013,0.8,26.79,17.54,5.69,0
7/10/2013,0.82,27.06,17.26,5.7,0
7/11/2013,0.88,27.97,17.82,5.94,0
7/12/2013,0.89,28.23,18.09,5.94,0
7/15/2013,0.89,28.87,18.33,6.02,0
7/16/2013,0.9,28.45,18.1,5.95,0
7/17/2013,0.9,28.79,18.34,5.99,0
7/18/2013,0.88,29.37,19.04,6.09,0
7/19/2013,0.87,29.46,19,6.13,0
7/22/2013,0.87,29.72,19.36,6.16,0
7/23/2013,0.86,29.63,19.24,6.12,0
7/24/2013,0.81,28.88,18.73,6.05,0
7/25/2013,0.82,29.74,18.88,6.09,0
7/26/2013,0.8,29.29,18.78,6.11,0
7/29/2013,0.79,28.71,18.4,6.05,0
7/30/2013,0.82,28.8,18.39,6.06,0
7/31/2013,0.83,28.96,18.31,6.06,0
8/1/2013,0.87,30.08,19.14,6.27,0
8/2/2013,0.86,30.2,19.16,6.31,0
8/5/2013,0.85,30.46,19.07,6.28,0
8/6/2013,0.83,29.55,18.61,6.18,0
8/7/2013,0.81,28.96,18.26,6.11,0
8/8/2013,0.81,29.29,18.38,6.18,0
8/9/2013,0.8,29.17,18.27,6.13,0
8/12/2013,0.81,29.62,18.02,6.1,0
8/13/2013,0.83,29.52,18.17,6.16,0
8/14/2013,0.8,29.17,17.98,6.07,0
8/15/2013,0.74,27.58,17.17,5.8,0
8/16/2013,0.75,27.23,17.02,5.75,0
8/19/2013,0.73,26.37,16.38,5.64,0
8/20/2013,0.75,27.54,16.89,5.72,0
8/21/2013,0.73,27.03,16.61,5.62,0
8/22/2013,0.76,28.19,17.13,5.76,0
8/23/2013,0.76,28.35,17.18,5.82,0
8/26/2013,0.75,28.33,16.88,5.77,0
8/27/2013,0.7,26.35,15.76,5.48,0
8/28/2013,0.72,26.52,15.87,5.54,0
8/29/2013,0.75,27.36,15.99,5.57,0
8/30/2013,0.73,26.11,15.66,5.5,0
9/3/2013,0.74,26.58,16.02,5.58,0
9/4/2013,0.8,27.25,16.36,5.73,0
9/5/2013,0.82,27.36,16.44,5.73,0
9/6/2013,0.81,27.56,16.49,5.75,0
9/9/2013,0.84,28.84,17.03,5.92,0
9/10/2013,0.89,29.7,17.65,6.05,0
9/11/2013,0.88,29.71,17.75,6.11,0
9/12/2013,0.87,29.15,17.42,6.07,0
9/13/2013,0.88,29.53,17.58,6.1,0
9/16/2013,0.89,29.72,18.09,6.21,0
9/17/2013,0.91,30.62,18.34,6.28,0
9/18/2013,0.93,31.51,18.97,6.51,0
9/19/2013,0.92,31.42,18.7,6.48,0
9/20/2013,0.91,31.08,18.36,6.33,0
9/23/2013,0.89,31.13,17.72,6.25,0
9/24/2013,0.91,31.38,17.45,6.21,0
9/25/2013,0.91,31.22,17.68,6.15,0
9/26/2013,0.91,31.72,17.72,6.22,0
9/27/2013,0.89,31.27,17.55,6.13,0
9/30/2013,0.89,31.36,17.19,6.03,0
10/1/2013,0.92,32.45,17.61,6.18,0
10/2/2013,0.92,32.03,17.54,6.15,0
10/3/2013,0.91,30.99,17.13,5.99,0
10/4/2013,0.93,31.64,17.53,6.12,0
10/7/2013,0.91,30.56,16.95,5.97,0
10/8/2013,0.87,29.08,16.35,5.75,0
10/9/2013,0.86,28.7,16.45,5.76,0
10/10/2013,0.92,30.75,17.75,6.13,0
10/11/2013,0.93,32.15,18.11,6.26,0
10/14/2013,0.95,32.57,18.38,6.34,0
10/15/2013,0.92,31.71,17.95,6.19,0
10/16/2013,0.95,32.81,19.05,6.45,0
10/17/2013,0.97,33.65,19.6,6.58,0
10/18/2013,0.97,34.81,19.77,6.7,0
10/21/2013,0.99,34.59,19.66,6.72,0
10/22/2013,0.98,34.89,19.82,6.83,0
10/23/2013,0.88,34.55,19.4,6.74,0
10/24/2013,0.9,35.16,19.55,6.8,0
10/25/2013,0.91,35.16,19.78,6.89,0
10/28/2013,0.93,35.15,19.73,6.92,0
10/29/2013,0.97,35.41,19.86,7.04,0
10/30/2013,0.96,33.96,19.57,6.93,0
10/31/2013,0.98,33.4,19,6.86,0
11/1/2013,0.96,32.93,19.13,6.91,0
11/4/2013,0.96,34.07,19.17,6.99,0
11/5/2013,0.95,33.8,18.87,6.92,0
11/6/2013,0.96,33.27,19.11,7.02,0
11/7/2013,0.91,31.5,18.46,6.75,0
11/8/2013,0.94,33.34,19.46,7.02,0
11/11/2013,0.94,33.41,19.54,7.03,0
11/12/2013,0.95,33.53,19.11,7,0
11/13/2013,0.98,34.43,19.56,7.15,0
11/14/2013,0.97,34.41,20.02,7.27,0
11/15/2013,0.99,34.83,20.28,7.36,0
11/18/2013,0.96,34.03,20.2,7.29,0
11/19/2013,0.93,33.4,20.18,7.24,0
11/20/2013,0.91,33.37,20,7.17,0
11/21/2013,0.96,35.17,20.8,7.34,0
11/22/2013,0.96,35.71,21.06,7.44,0
11/25/2013,0.96,35.77,21.16,7.44,0
11/26/2013,0.98,36.61,21.08,7.43,0
11/27/2013,1,37.23,21.28,7.48,0
11/29/2013,1,37.23,21.04,7.46,0
12/2/2013,0.99,36.17,20.9,7.41,0
12/3/2013,1,35.62,20.43,7.33,0
12/4/2013,0.99,35.3,20.49,7.3,0
12/5/2013,1,35.42,20.09,7.22,0
12/6/2013,1.03,36.25,20.84,7.45,0
12/9/2013,1.04,36.2,21.05,7.51,0
12/10/2013,1.03,35.22,20.85,7.43,0
12/11/2013,1,33.47,20.09,7.17,0
12/12/2013,0.97,33.07,20.06,7.11,0
12/13/2013,0.97,33.42,20.17,7.09,0
12/16/2013,1.01,34.59,20.51,7.23,0
12/17/2013,1.04,34.45,20.29,7.16,0
12/18/2013,1.06,35.81,21.58,7.53,0
12/19/2013,1.04,35.1,21.37,7.51,0
12/20/2013,1.07,36.72,21.8,7.64,0
12/23/2013,1.09,38.05,22.13,7.75,0
12/24/2013,1.11,38.47,22.25,7.81,0
12/26/2013,1.12,38.52,22.36,7.93,0
12/27/2013,1.11,38.48,22.34,7.92,0
12/30/2013,1.12,38.39,22.35,7.92,0
12/31/2013,1.15,38.72,22.58,8.03,0
1/2/2014,1.1,37.44,22.23,7.8,0
1/3/2014,1.09,37.94,22.55,7.78,0
1/6/2014,1.07,37.08,22.6,7.73,0
1/7/2014,1.1,37.95,22.72,7.87,0
1/8/2014,1.15,38.12,22.89,7.87,0
1/9/2014,1.12,38.13,23.1,7.88,0
1/10/2014,1.14,38.73,23.03,7.95,0
1/13/2014,1.1,37.24,22.08,7.64,0
1/14/2014,1.17,38.49,22.61,7.88,0
1/15/2014,1.2,39.42,23.3,8.01,0
1/16/2014,1.18,39.57,22.92,7.97,0
1/17/2014,1.16,39.13,22.78,7.87,0
1/21/2014,1.18,39.87,22.89,7.94,0
1/22/2014,1.22,40.41,23.08,7.96,0
1/23/2014,1.18,39.57,22.07,7.77,0
1/24/2014,1.1,36.65,20.53,7.26,0
1/27/2014,1.08,35.02,20.02,7.15,0
1/28/2014,1.09,36.1,20.79,7.28,0
1/29/2014,1.08,34.56,20.14,7.06,0
1/30/2014,1.12,36.01,20.91,7.3,0
1/31/2014,1.1,35.28,20.17,7.17,0
2/3/2014,1.03,32.01,18.73,6.68,0
2/4/2014,1.03,32.71,19.2,6.82,0
2/5/2014,1.04,31.9,19.19,6.79,0
2/6/2014,1.09,32.7,19.99,7.06,0
2/7/2014,1.14,33.78,20.71,7.33,0
2/10/2014,1.16,34.06,20.83,7.37,0
2/11/2014,1.2,34.98,21.38,7.6,0
2/12/2014,1.23,35.35,21.42,7.63,0
2/13/2014,1.28,36.72,21.62,7.74,0
2/14/2014,1.3,36.89,21.75,7.86,0
2/18/2014,1.31,38.03,21.94,7.89,0
2/19/2014,1.31,36.84,21.2,7.73,0
2/20/2014,1.34,37.98,21.29,7.86,0
2/21/2014,1.32,38.33,21.35,7.85,0
2/24/2014,1.33,39.31,21.79,7.97,0
2/25/2014,1.31,39.35,21.58,7.96,0
2/26/2014,1.34,40.05,21.54,7.96,0
2/27/2014,1.34,40.74,21.84,8.09,0
2/28/2014,1.33,40.19,22.13,8.14,0
3/3/2014,1.31,39.64,21.64,7.98,0
3/4/2014,1.38,42.55,22.81,8.31,0
3/5/2014,1.39,42.52,23.18,8.32,0
3/6/2014,1.42,42.5,23.57,8.4,0
3/7/2014,1.41,42.38,23.79,8.4,0
3/10/2014,1.4,41.98,23.75,8.39,0
3/11/2014,1.38,40.67,23.42,8.26,0
3/12/2014,1.42,41.06,23.33,8.27,0
3/13/2014,1.35,39.6,22.57,7.99,0
3/14/2014,1.32,40.09,22.28,7.92,0
3/17/2014,1.37,40.7,22.87,8.13,0
3/18/2014,1.43,42.41,23.2,8.31,0
3/19/2014,1.43,41.64,23.08,8.19,0
3/20/2014,1.51,41.73,23.99,8.32,0
3/21/2014,1.47,41.19,23.95,8.22,0
3/24/2014,1.45,39.77,23.77,8.12,0
3/25/2014,1.48,39.75,23.75,8.24,0
3/26/2014,1.44,37.48,23.04,8.05,0
3/27/2014,1.4,37.1,22.72,8,0
3/28/2014,1.43,37.13,22.9,8.12,0
3/31/2014,1.5,39.05,23.67,8.32,0
4/1/2014,1.57,40.65,23.92,8.49,0
4/2/2014,1.56,41.14,24.03,8.57,0
4/3/2014,1.57,39.85,23.9,8.53,0
4/4/2014,1.44,37.13,23.08,8.24,0
4/7/2014,1.4,35.48,22.1,7.95,0
4/8/2014,1.45,36.24,22.18,8.06,0
4/9/2014,1.5,37.7,22.75,8.32,0
4/10/2014,1.36,34.54,21.25,7.79,0
4/11/2014,1.29,33.12,20.5,7.58,0
4/14/2014,1.32,33.35,20.95,7.76,0
4/15/2014,1.35,33.77,21.51,7.92,0
4/16/2014,1.34,34.83,22.11,8.16,0
4/17/2014,1.42,35.35,22.15,8.2,0
4/21/2014,1.46,35.89,22.12,8.29,0
4/22/2014,1.5,36.98,22.56,8.39,0
4/23/2014,1.49,36.34,22.67,8.34,0
4/24/2014,1.52,36.01,22.65,8.39,0
4/25/2014,1.37,34.09,21.93,8.18,0
4/28/2014,1.34,33.52,21.66,8.26,0
4/29/2014,1.37,33.77,22.19,8.37,0
4/30/2014,1.4,34.42,22.43,8.46,0
5/1/2014,1.38,34.32,22.57,8.45,0
5/2/2014,1.39,34.49,22.57,8.42,0
5/5/2014,1.4,34.34,22.38,8.46,0
5/6/2014,1.38,32.68,21.55,8.24,0
5/7/2014,1.38,32.72,22.34,8.39,0
5/8/2014,1.41,31.77,22.49,8.36,0
5/9/2014,1.4,32.59,22.43,8.4,0
5/12/2014,1.48,34.8,23.06,8.64,0
5/13/2014,1.44,33.83,22.95,8.66,0
5/14/2014,1.41,32.16,22.46,8.54,0
5/15/2014,1.36,31.53,21.79,8.3,0
5/16/2014,1.4,32.08,21.88,8.4,0
5/19/2014,1.44,33.13,22.2,8.49,0
5/20/2014,1.42,31.61,21.79,8.33,0
5/21/2014,1.44,32.07,22.24,8.53,0
5/22/2014,1.46,33.1,22.44,8.6,0
5/23/2014,1.5,34.16,22.67,8.7,0
5/27/2014,1.56,35.7,23.3,8.87,0
5/28/2014,1.57,35.09,23.13,8.84,0
5/29/2014,1.58,35.44,23.29,8.98,0
5/30/2014,1.58,34.97,23.4,9.02,0
6/2/2014,1.61,34.42,23.59,9.06,0
6/3/2014,1.65,34.16,23.62,9.04,0
6/4/2014,1.68,34.57,23.87,9.09,0
6/5/2014,1.7,36.72,24.52,9.28,0
6/6/2014,1.72,37.8,24.98,9.41,0
6/9/2014,1.74,38.77,25.18,9.43,0
6/10/2014,1.75,38.53,25.15,9.44,0
6/11/2014,1.78,37.96,24.69,9.34,0
6/12/2014,1.76,37.28,24.28,9.14,0
6/13/2014,1.81,37.52,24.27,9.22,0
6/16/2014,1.84,37.99,24,9.24,0
6/17/2014,1.89,38.85,24.64,9.31,0
6/18/2014,1.86,39.58,25.03,9.53,0
6/19/2014,1.87,39.73,24.91,9.56,0
